asset,model,confidence_level,method,period,n_obs,expected_breaches,actual_breaches,breach_rate,kupiec_lr,kupiec_p_value,christoffersen_lr,christoffersen_p_value,es_tail_loss_ratio,avg_breach_size,max_cluster_length,avg_days_between_breaches
SPY,ewma_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,58,0.052775250227479524,0.1751609477332181,0.6755652575979891,0.2937205576989186,0.5878461151156111,0.9576110803098827,0.005831452950574524,2,27.05263157894737
SPY,ewma_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,3.1471600420214116,0.07605923233228284,1.0180238047644292,0.008269874992622021,2,138.11111111111111
SPY,har_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,58,0.052775250227479524,0.1751609477332181,0.6755652575979891,0.2937205576989186,0.5878461151156111,0.9587219800850703,0.005849545380256572,2,27.05263157894737
SPY,har_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,3.1471600420214116,0.07605923233228284,1.0165830967704381,0.008236102849492489,2,138.11111111111111
TLT,ewma_094,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,61,0.055505004549590536,0.6780484669573639,0.41025953852249464,0.8222974763225466,0.3645092930065944,0.9103559871421772,0.004577587913433885,2,26.55
TLT,ewma_094,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,8,0.007279344858962694,0.9075017836278789,0.34077813907032306,0.10270599438531747,0.7486061873207794,0.8463746032631766,0.002737797810101676,1,219.57142857142858
TLT,ewma_tuned,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,63,0.05732484076433121,1.1878202668365816,0.275769675605269,0.5922333828544311,0.4415567806343267,0.9090309321574486,0.004472346973669796,2,25.693548387096776
TLT,ewma_tuned,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,8,0.007279344858962694,0.9075017836278789,0.34077813907032306,0.10270599438531747,0.7486061873207794,0.8485779245589484,0.0027970804568592973,1,219.57142857142858
TLT,ewma_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,64,0.05823475887170155,1.4934780859202874,0.2216775983781144,0.03215037218586758,0.8576980258319828,0.9139849615805982,0.004453944685610408,2,25.285714285714285
TLT,ewma_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,9,0.00818926296633303,0.3879361078638084,0.533386270878409,0.13217206597870756,0.7161905119251628,0.8437138801796137,0.002541473131314552,1,199.125
TLT,har_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,64,0.05823475887170155,1.4934780859202874,0.2216775983781144,0.03215037218586758,0.8576980258319828,0.9164976040139667,0.004493219873084845,2,25.285714285714285
TLT,har_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,9,0.00818926296633303,0.3879361078638084,0.533386270878409,0.13217206597870756,0.7161905119251628,0.8444490621406602,0.002560483431565603,1,199.125
USO,ewma_094,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,40,0.036396724294813464,4.709519930885392,0.02999602694140502,1.3745111479287857,0.24103831570844525,0.9309593154126707,0.012975708128209345,2,38.794871794871796
USO,ewma_094,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,5,0.004549590536851683,4.137438816978587,0.041944586478244505,6.022809033966865,0.014122151678973793,1.002698184764692,0.019003079536072193,2,280.5
USO,ewma_tuned,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,43,0.039126478616924476,2.9470319728651475,0.08603543334856179,2.558996486840158,0.10966817675006002,0.9136107600483797,0.011660585286139762,2,36.023809523809526
USO,ewma_tuned,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,5,0.004549590536851683,4.137438816978587,0.041944586478244505,6.022809033966865,0.014122151678973793,0.9404672900197384,0.015154839409518917,2,280.5
USO,ewma_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,44,0.040036396724294813,2.457848106582105,0.11693888888882553,0.7899448831897189,0.3741167921301414,0.94373626105043,0.012770067051136647,2,35.18604651162791
USO,ewma_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,8,0.007279344858962694,0.9075017836278789,0.34077813907032306,0.11743224695520382,0.7318362852648446,0.9351770367121724,0.012605231384927383,1,171.71428571428572
USO,har_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,44,0.040036396724294813,2.457848106582105,0.11693888888882553,0.7899448831897189,0.3741167921301414,0.9449218969848817,0.012815384644062865,2,35.18604651162791
USO,har_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,9,0.00818926296633303,0.3879361078638084,0.533386270878409,0.1487620240286276,0.6997212306440683,0.9165795102064617,0.011085955447979624,1,163.875
AAPL,garch_11,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,50,0.04549590536851683,0.48336415956634937,0.48690242927729155,2.744371332481478,0.09759745533437858,0.9931821567549454,0.010957073720193344,2,29.163265306122447
AAPL,garch_11,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,14,0.012738853503184714,0.7663386246272239,0.38135211678353564,1.9035519429637304,0.16768128189794618,0.9649529962710506,0.01085185821262756,2,96.0
AAPL,gjr_garch,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,39,0.03548680618744313,5.399198722730205,0.02014599861770039,6.337013496568204,0.011824380691442204,0.9788782364588402,0.010533468364360258,2,41.23684210526316
AAPL,gjr_garch,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,8,0.007279344858962694,0.9075017836278789,0.34077813907032306,4.034843935403174,0.044569797501799346,0.9456302408174013,0.011064184832342519,2,178.28571428571428
AAPL,egarch_t,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,43,0.039126478616924476,2.9470319728651475,0.08603543334856179,2.558996486840158,0.10966817675006002,1.0181189098212615,0.012140804433140251,2,33.404761904761905
AAPL,egarch_t,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,11,0.010009099181073703,9.188333663701087e-06,0.9975814349357897,2.7815871730451107,0.09535363009753384,0.9906514734154774,0.012166088550247,2,124.8
AAPL,garch_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,46,0.04185623293903549,1.6205343991379095,0.20301728934846797,3.8364610372834136,0.050149266154940086,1.0278107683947384,0.011736974272853265,2,31.11111111111111
AAPL,garch_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,15,0.01364877161055505,1.326730539054921,0.24938769214513268,1.6677462201465119,0.1965606818082224,0.9582926770123914,0.009014741005872655,2,89.14285714285714
AAPL,gjr_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,47,0.042766151046405826,1.2704313853337794,0.25968576791067177,3.542475845905301,0.059816112917862596,1.0143982335107693,0.011334552137013025,2,31.91304347826087
AAPL,gjr_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,15,0.01364877161055505,1.326730539054921,0.24938769214513268,1.6677462201465119,0.1965606818082224,0.9525591013121235,0.00881227478626792,2,89.14285714285714
GLD,garch_11,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,51,0.04640582347588717,0.30592448808425843,0.5801919172545631,4.62457877693447,0.03151699907651362,1.0020583613959926,0.0075345820651395124,2,30.86
GLD,garch_11,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,9,0.00818926296633303,0.3879361078638084,0.533386270878409,0.1487620240286276,0.6997212306440683,1.1350422443473127,0.0143746311478439,1,177.875
GLD,gjr_garch,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,48,0.04367606915377616,0.9647859151633043,0.32598400826358576,5.69049236489559,0.01705706816840502,1.021468664430237,0.007866590773714962,2,32.829787234042556
GLD,gjr_garch,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,9,0.00818926296633303,0.3879361078638084,0.533386270878409,0.1487620240286276,0.6997212306440683,1.1191193604934295,0.013967111260081096,1,177.875
GLD,egarch_t,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,46,0.04185623293903549,1.6205343991379095,0.20301728934846797,9.411963538405473,0.002155742527948923,1.0043187551479673,0.00813566569604294,3,34.86666666666667
GLD,egarch_t,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,8,0.007279344858962694,0.9075017836278789,0.34077813907032306,0.11743224695520382,0.7318362852648446,1.1363729477268354,0.01516426029248565,1,203.28571428571428
GLD,garch_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,50,0.04549590536851683,0.48336415956634937,0.48690242927729155,2.869612994771103,0.09026657335235133,1.0010363504678688,0.006897497015398608,2,31.489795918367346
GLD,garch_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,7,0.006369426751592357,1.679555785288244,0.19498348865188797,0.08982646414843032,0.7643978865128542,1.1416345896165048,0.015476114447401799,1,221.16666666666666
GLD,gjr_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,50,0.04549590536851683,0.48336415956634937,0.48690242927729155,2.869612994771103,0.09026657335235133,1.0007098865064956,0.006892333183865187,2,31.489795918367346
GLD,gjr_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,7,0.006369426751592357,1.679555785288244,0.19498348865188797,0.08982646414843032,0.7643978865128542,1.1411057383555407,0.015462067147140842,1,221.16666666666666
IWM,garch_11,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,50,0.04549590536851683,0.48336415956634937,0.48690242927729155,1.1906116569925302,0.27520621254741096,0.9402013469233231,0.007631785992388797,3,32.46938775510204
IWM,garch_11,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,6,0.00545950864422202,2.740135413101356,0.09785647419034993,5.233898913700898,0.022150825286584963,1.0149544937170054,0.010767301752973564,2,121.0
IWM,gjr_garch,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,53,0.048225659690627844,0.0736724680681391,0.7860628482370656,3.8382554739795864,0.05009561855447142,0.926557475036891,0.0068637530055867,3,30.596153846153847
IWM,gjr_garch,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,8,0.007279344858962694,0.9075017836278789,0.34077813907032306,4.034843935403174,0.044569797501799346,0.9288014254766854,0.007503970639940019,2,196.28571428571428
IWM,egarch_t,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,45,0.04094631483166515,2.0160184345413654,0.1556468008916717,2.1058907172320573,0.14673287863132234,0.9228908320159701,0.007729735747851306,3,36.15909090909091
IWM,egarch_t,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,6,0.00545950864422202,2.740135413101356,0.09785647419034993,5.233898913700898,0.022150825286584963,0.9508408149176149,0.008650458113463768,2,121.0
IWM,garch_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,49,0.044585987261146494,0.7027130761239277,0.40187356029709553,0.29979414166831475,0.584011504227749,0.9183025001478932,0.007066091002746655,2,33.145833333333336
IWM,garch_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,5,0.004549590536851683,4.137438816978587,0.041944586478244505,0.04574581370487607,0.8306385235480794,1.0332545170424865,0.011191866971391257,1,151.25
IWM,gjr_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,49,0.044585987261146494,0.7027130761239277,0.40187356029709553,0.29979414166831475,0.584011504227749,0.9179123494751773,0.007056619491475785,2,33.145833333333336
IWM,gjr_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,5,0.004549590536851683,4.137438816978587,0.041944586478244505,0.04574581370487607,0.8306385235480794,1.0346105075402638,0.011231814840532562,1,151.25
JPM,garch_11,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,51,0.04640582347588717,0.30592448808425843,0.5801919172545631,1.0421438377227332,0.3073233956610866,1.070827660344328,0.012936691004442334,2,31.48
JPM,garch_11,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,18,0.01637852593266606,3.7871580519118027,0.05164726955029986,4.586929081307517,0.03221668722159898,0.9798461981717037,0.010965343818229164,2,85.88235294117646
JPM,gjr_garch,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,48,0.04367606915377616,0.9647859151633043,0.32598400826358576,3.262747692482378,0.07087028175037013,1.0843806872379371,0.012808764051168165,2,33.48936170212766
JPM,gjr_garch,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,16,0.014558689717925387,2.0223997469619235,0.15499402479012347,5.477760405921316,0.019259919944914716,0.9919516916074845,0.011471569405269246,2,97.33333333333333
JPM,egarch_t,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,49,0.044585987261146494,0.7027130761239277,0.40187356029709553,1.3502047570024729,0.2452423241058116,1.0392637180873805,0.012342435932899291,2,32.791666666666664
JPM,egarch_t,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,15,0.01364877161055505,1.326730539054921,0.24938769214513268,5.980384056121949,0.014465851807550667,0.9787280577066713,0.011129316161552985,2,101.78571428571429
JPM,garch_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,58,0.052775250227479524,0.1751609477332181,0.6755652575979891,0.0014879266267939784,0.969230309330434,1.067581308390396,0.01189522702790012,2,27.614035087719298
JPM,garch_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,18,0.01637852593266606,3.7871580519118027,0.05164726955029986,1.0885283359429536,0.2967975121817008,1.003802581593992,0.011224881302691609,2,90.17647058823529
JPM,gjr_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,58,0.052775250227479524,0.1751609477332181,0.6755652575979891,0.0014879266267939784,0.969230309330434,1.066978529045232,0.011882576312369964,2,27.614035087719298
JPM,gjr_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,18,0.01637852593266606,3.7871580519118027,0.05164726955029986,1.0885283359429536,0.2967975121817008,1.0060545194617718,0.011301432951203585,2,90.17647058823529
MSFT,garch_11,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,65,0.059144676979071886,1.8323195441446387,0.17585381802299727,0.226456134301543,0.6341640935401046,0.9940271832026683,0.010218627208582168,2,24.625
MSFT,garch_11,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,12,0.01091901728844404,0.09103902648794815,0.7628603810892526,0.26519876693117794,0.6065708180634359,0.9828898916218478,0.012024359906644756,1,135.0
MSFT,gjr_garch,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,59,0.05368516833484986,0.30715484886144395,0.5794313541935328,0.010384960441797375,0.9188307904848937,1.0229539507039807,0.010871597428220565,2,27.17241379310345
MSFT,gjr_garch,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,15,0.01364877161055505,1.326730539054921,0.24938769214513268,0.41552575126726765,0.5191780929564552,1.0116504228333902,0.012182241660787312,1,112.07142857142857
MSFT,egarch_t,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,62,0.056414922656960874,0.9158403149458536,0.338569545338982,0.08416699503135305,0.7717278891712619,0.9728480160573477,0.010014219064722578,2,25.83606557377049
MSFT,egarch_t,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,0.18382611764481283,0.6681055469475126,0.9964159200684043,0.013287770813089947,1,164.11111111111111
MSFT,garch_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,59,0.05368516833484986,0.30715484886144395,0.5794313541935328,0.548009691118466,0.45913207550692425,0.9861069300264712,0.010134018208719038,2,27.17241379310345
MSFT,garch_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,0.18382611764481283,0.6681055469475126,1.0602949694663,0.01482927542998837,1,137.11111111111111
MSFT,gjr_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,62,0.056414922656960874,0.9158403149458536,0.338569545338982,0.8409907435757304,0.35911357134127186,0.9681391290526343,0.009641661120674296,2,25.83606557377049
MSFT,gjr_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,0.18382611764481283,0.6681055469475126,1.0697940078868085,0.015156035627680711,1,137.11111111111111
NVDA,garch_11,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,60,0.0545950864422202,0.4749717554956874,0.4907087762921991,2.0821076290569067,0.14903427100470457,0.9583039252133592,0.017308268494412575,2,26.966101694915253
NVDA,garch_11,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,3.1471600420214116,0.07605923233228284,0.9485129673964579,0.018737903186753592,2,114.0
NVDA,gjr_garch,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,50,0.04549590536851683,0.48336415956634937,0.48690242927729155,2.744371332481478,0.09759745533437858,0.9389032210539483,0.016485911616092933,2,32.46938775510204
NVDA,gjr_garch,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,3,0.00272975432211101,8.248292037102864,0.004079036322261476,0.016438376723129977,0.8979810193360448,1.121801549288965,0.0380691768628009,1,421.5
NVDA,egarch_t,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,61,0.055505004549590536,0.6780484669573639,0.41025953852249464,0.11750788808910784,0.7317532626911774,0.9297825430828576,0.016062745161671776,2,26.516666666666666
NVDA,egarch_t,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,9,0.00818926296633303,0.3879361078638084,0.533386270878409,3.5611648542124357,0.05914621954173882,0.9171113185974465,0.016982063134493845,2,119.0
NVDA,garch_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,51,0.04640582347588717,0.30592448808425843,0.5801919172545631,0.06638853260307087,0.7966695334856482,0.900083608968294,0.0137622252726942,2,30.78
NVDA,garch_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,4,0.003639672429481347,5.939280645688825,0.014807060906407044,0.029250522203483342,0.8642018746040457,1.057690000315135,0.0318861213305586,1,305.3333333333333
NVDA,gjr_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,51,0.04640582347588717,0.30592448808425843,0.5801919172545631,0.06638853260307087,0.7966695334856482,0.8961973554541177,0.01355712095095995,2,30.78
NVDA,gjr_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,4,0.003639672429481347,5.939280645688825,0.014807060906407044,0.029250522203483342,0.8642018746040457,1.0491269413131639,0.031234698277279736,1,305.3333333333333
QQQ,garch_11,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,60,0.0545950864422202,0.4749717554956874,0.4907087762921991,0.16713776340577624,0.6826681971204501,0.9492332733803838,0.007591649475092216,2,26.135593220338983
QQQ,garch_11,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,9,0.00818926296633303,0.3879361078638084,0.533386270878409,3.5611648542124357,0.05914621954173882,0.9552754992090792,0.008274658523325358,2,142.625
QQQ,gjr_garch,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,48,0.04367606915377616,0.9647859151633043,0.32598400826358576,0.37792181561451343,0.5387175492340339,0.9639097562023058,0.007464864841799954,2,33.851063829787236
QQQ,gjr_garch,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,3.1471600420214116,0.07605923233228284,0.9185848981310136,0.006484135116958714,2,152.66666666666666
QQQ,egarch_t,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,62,0.056414922656960874,0.9158403149458536,0.338569545338982,0.8409907435757304,0.35911357134127186,0.9320843169132843,0.007414126152458782,2,25.262295081967213
QQQ,egarch_t,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,9,0.00818926296633303,0.3879361078638084,0.533386270878409,3.5611648542124357,0.05914621954173882,0.9479006079975957,0.00803080626306072,2,142.625
QQQ,garch_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,60,0.0545950864422202,0.4749717554956874,0.4907087762921991,0.027203007130822243,0.8689964490644402,0.9250017816605104,0.006936764832256575,2,26.11864406779661
QQQ,garch_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,11,0.010009099181073703,9.188333663701087e-06,0.9975814349357897,2.7815871730451107,0.09535363009753384,0.9154572452842994,0.006351023120995944,2,122.5
QQQ,gjr_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,60,0.0545950864422202,0.4749717554956874,0.4907087762921991,0.027203007130822243,0.8689964490644402,0.9236190975861555,0.0069049791554685975,2,26.11864406779661
QQQ,gjr_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,11,0.010009099181073703,9.188333663701087e-06,0.9975814349357897,2.7815871730451107,0.09535363009753384,0.91484298740625,0.006330843808882272,2,122.5
SPY,garch_11,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,54,0.04913557779799818,0.017383657318418955,0.8951052326802729,0.6608817983127437,0.4162488078466643,0.9655442694213868,0.006107487023395155,3,30.0188679245283
SPY,garch_11,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,3.1471600420214116,0.07605923233228284,1.0863374865136026,0.009705022399986036,2,138.11111111111111
SPY,gjr_garch,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,51,0.04640582347588717,0.30592448808425843,0.5801919172545631,1.0421438377227332,0.3073233956610866,0.9568084954408846,0.005730642208028181,3,31.82
SPY,gjr_garch,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,11,0.010009099181073703,9.188333663701087e-06,0.9975814349357897,2.7815871730451107,0.09535363009753384,0.9838602199211978,0.006718027281202115,2,124.7
SPY,egarch_t,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,54,0.04913557779799818,0.017383657318418955,0.8951052326802729,0.6608817983127437,0.4162488078466643,0.9574181549370478,0.006265266717991582,3,29.09433962264151
SPY,egarch_t,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,11,0.010009099181073703,9.188333663701087e-06,0.9975814349357897,2.7815871730451107,0.09535363009753384,1.060364251092885,0.008743256747690697,2,124.3
SPY,garch_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,58,0.052775250227479524,0.1751609477332181,0.6755652575979891,0.2937205576989186,0.5878461151156111,0.959495010546826,0.0058621104546499984,2,27.05263157894737
SPY,garch_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,3.1471600420214116,0.07605923233228284,1.0213527306243908,0.008347545100437682,2,138.11111111111111
SPY,gjr_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,58,0.052775250227479524,0.1751609477332181,0.6755652575979891,0.2937205576989186,0.5878461151156111,0.9578341654606262,0.005835089546417798,2,27.05263157894737
SPY,gjr_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,10,0.009099181073703366,0.09288703739709092,0.7605384770378237,3.1471600420214116,0.07605923233228284,1.0220694138643176,0.008364200481555329,2,138.11111111111111
TLT,garch_11,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,55,0.05004549590536852,4.787667194250389e-05,0.9944792437488698,0.6066257836966997,0.43606109814591787,0.9085569530838863,0.004939584536356818,2,29.5
TLT,garch_11,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,6,0.00545950864422202,2.740135413101356,0.09785647419034993,0.054920142360160185,0.8147129079190609,0.8653754900111348,0.0034734920803045684,1,307.4
TLT,gjr_garch,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,58,0.052775250227479524,0.1751609477332181,0.6755652575979891,0.33134440612849403,0.5648685233524204,0.8996880141370011,0.004665651772343846,2,27.94736842105263
TLT,gjr_garch,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,5,0.004549590536851683,4.137438816978587,0.041944586478244505,0.04574581370487607,0.8306385235480794,0.8935790033068491,0.004265367148496681,1,369.75
TLT,egarch_t,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,49,0.044585987261146494,0.7027130761239277,0.40187356029709553,0.33786196254038714,0.5610659450850766,0.8775333716936548,0.004535036395576088,2,33.1875
TLT,egarch_t,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,4,0.003639672429481347,5.939280645688825,0.014807060906407044,0.029250522203483342,0.8642018746040457,0.8517490981376199,0.0033613285148640214,1,378.3333333333333
TLT,garch_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,64,0.05823475887170155,1.4934780859202874,0.2216775983781144,0.03215037218586758,0.8576980258319828,0.9174930965621118,0.004508720948714441,2,25.285714285714285
TLT,garch_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,9,0.00818926296633303,0.3879361078638084,0.533386270878409,0.13217206597870756,0.7161905119251628,0.8469392278079004,0.002624628802398379,1,199.125
TLT,gjr_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,64,0.05823475887170155,1.4934780859202874,0.2216775983781144,0.03215037218586758,0.8576980258319828,0.9169727948288772,0.0045006233923941055,2,25.285714285714285
TLT,gjr_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,9,0.00818926296633303,0.3879361078638084,0.533386270878409,0.13217206597870756,0.7161905119251628,0.8467162530310567,0.0026189004677891975,1,199.125
USO,garch_11,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,42,0.03821656050955414,3.4846256001426354,0.06194137136995037,2.8057696167885524,0.09392576213868387,0.9200824647215741,0.012673218535885641,2,37.1219512195122
USO,garch_11,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,6,0.00545950864422202,2.740135413101356,0.09785647419034993,5.233898913700898,0.022150825286584963,0.9222339422913064,0.014036264364065458,2,240.4
USO,gjr_garch,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,49,0.044585987261146494,0.7027130761239277,0.40187356029709553,3.1288031549233892,0.07692019202687328,0.9803434996402998,0.014870380325059879,2,32.395833333333336
USO,gjr_garch,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,9,0.00818926296633303,0.3879361078638084,0.533386270878409,3.5611648542124357,0.05914621954173882,1.0752590614917659,0.023325949701709526,2,186.375
USO,egarch_t,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,37,0.03366696997270246,6.939427905867433,0.008431607610591918,1.9395729885446258,0.16371490583817638,0.9146547622159604,0.012992388726699522,2,42.27777777777778
USO,egarch_t,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,6,0.00545950864422202,2.740135413101356,0.09785647419034993,5.233898913700898,0.022150825286584963,0.9177653168503433,0.013726019611388694,2,240.4
USO,garch_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,44,0.040036396724294813,2.457848106582105,0.11693888888882553,0.7899448831897189,0.3741167921301414,0.9459449483826367,0.012854396598960281,2,35.18604651162791
USO,garch_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,8,0.007279344858962694,0.9075017836278789,0.34077813907032306,0.11743224695520382,0.7318362852648446,0.9368108085180237,0.01269782586620094,1,171.71428571428572
USO,gjr_rolling_update,0.95,validation_student_t_residual_df5,test,1099,54.950000000000045,44,0.040036396724294813,2.457848106582105,0.11693888888882553,0.7899448831897189,0.3741167921301414,0.9497325427909186,0.012998097112709916,2,35.18604651162791
USO,gjr_rolling_update,0.99,validation_student_t_residual_df5,test,1099,10.990000000000009,8,0.007279344858962694,0.9075017836278789,0.34077813907032306,0.11743224695520382,0.7318362852648446,0.94528534357168,0.01317298654733711,1,171.71428571428572
